"","x","y","xend","yend","col","lwd","lty","Cluster"
"14290",3570.5,0.019092646089223,3570.5,0.0169362218490053,"#1B9E77",0.7,"solid","LinearDown-3"
"14291",3570.5,0.0169362218490053,3570,0.0169362218490053,"#1B9E77",0.7,"solid","LinearDown-3"
"14292",3570,0.0169362218490053,3570,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14293",3570.5,0.0169362218490053,3571,0.0169362218490053,"#1B9E77",0.7,"solid","LinearDown-3"
"14294",3571,0.0169362218490053,3571,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14295",3571.3125,0.0479645914757969,3572.875,0.0479645914757969,"#1B9E77",0.7,"solid","LinearDown-3"
"14296",3572.875,0.0479645914757969,3572.875,0.0288726815470371,"#1B9E77",0.7,"solid","LinearDown-3"
"14297",3572.875,0.0288726815470371,3572,0.0288726815470371,"#1B9E77",0.7,"solid","LinearDown-3"
"14298",3572,0.0288726815470371,3572,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14299",3572.875,0.0288726815470371,3573.75,0.0288726815470371,"#1B9E77",0.7,"solid","LinearDown-3"
"14300",3573.75,0.0288726815470371,3573.75,0.0222245369185113,"#1B9E77",0.7,"solid","LinearDown-3"
"14301",3573.75,0.0222245369185113,3573,0.0222245369185113,"#1B9E77",0.7,"solid","LinearDown-3"
"14302",3573,0.0222245369185113,3573,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14303",3573.75,0.0222245369185113,3574.5,0.0222245369185113,"#1B9E77",0.7,"solid","LinearDown-3"
"14304",3574.5,0.0222245369185113,3574.5,0.00672138703261915,"#1B9E77",0.7,"solid","LinearDown-3"
"14305",3574.5,0.00672138703261915,3574,0.00672138703261915,"#1B9E77",0.7,"solid","LinearDown-3"
"14306",3574,0.00672138703261915,3574,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14307",3574.5,0.00672138703261915,3575,0.00672138703261915,"#1B9E77",0.7,"solid","LinearDown-3"
"14308",3575,0.00672138703261915,3575,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14309",3555.21020507812,0.381875791945993,3579.9375,0.381875791945993,"#1B9E77",0.7,"solid","LinearDown-3"
"14310",3579.9375,0.381875791945993,3579.9375,0.329316205847136,"#1B9E77",0.7,"solid","LinearDown-3"
"14311",3579.9375,0.329316205847136,3577.5,0.329316205847136,"#1B9E77",0.7,"solid","LinearDown-3"
"14312",3577.5,0.329316205847136,3577.5,0.193084712771042,"#1B9E77",0.7,"solid","LinearDown-3"
"14313",3577.5,0.193084712771042,3576.5,0.193084712771042,"#1B9E77",0.7,"solid","LinearDown-3"
"14314",3576.5,0.193084712771042,3576.5,0.09079336933968,"#1B9E77",0.7,"solid","LinearDown-3"
"14315",3576.5,0.09079336933968,3576,0.09079336933968,"#1B9E77",0.7,"solid","LinearDown-3"
"14316",3576,0.09079336933968,3576,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14317",3576.5,0.09079336933968,3577,0.09079336933968,"#1B9E77",0.7,"solid","LinearDown-3"
"14318",3577,0.09079336933968,3577,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14319",3577.5,0.193084712771042,3578.5,0.193084712771042,"#1B9E77",0.7,"solid","LinearDown-3"
"14320",3578.5,0.193084712771042,3578.5,0.102773886431828,"#1B9E77",0.7,"solid","LinearDown-3"
"14321",3578.5,0.102773886431828,3578,0.102773886431828,"#1B9E77",0.7,"solid","LinearDown-3"
"14322",3578,0.102773886431828,3578,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14323",3578.5,0.102773886431828,3579,0.102773886431828,"#1B9E77",0.7,"solid","LinearDown-3"
"14324",3579,0.102773886431828,3579,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14325",3579.9375,0.329316205847136,3582.375,0.329316205847136,"#1B9E77",0.7,"solid","LinearDown-3"
"14326",3582.375,0.329316205847136,3582.375,0.200338530397044,"#1B9E77",0.7,"solid","LinearDown-3"
"14327",3582.375,0.200338530397044,3580.5,0.200338530397044,"#1B9E77",0.7,"solid","LinearDown-3"
"14328",3580.5,0.200338530397044,3580.5,0.0847436731911616,"#1B9E77",0.7,"solid","LinearDown-3"
"14329",3580.5,0.0847436731911616,3580,0.0847436731911616,"#1B9E77",0.7,"solid","LinearDown-3"
"14330",3580,0.0847436731911616,3580,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14331",3580.5,0.0847436731911616,3581,0.0847436731911616,"#1B9E77",0.7,"solid","LinearDown-3"
"14332",3581,0.0847436731911616,3581,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14333",3582.375,0.200338530397044,3584.25,0.200338530397044,"#1B9E77",0.7,"solid","LinearDown-3"
"14334",3584.25,0.200338530397044,3584.25,0.127788300715805,"#1B9E77",0.7,"solid","LinearDown-3"
"14335",3584.25,0.127788300715805,3582.75,0.127788300715805,"#1B9E77",0.7,"solid","LinearDown-3"
"14336",3582.75,0.127788300715805,3582.75,0.0618007278279997,"#1B9E77",0.7,"solid","LinearDown-3"
"14337",3582.75,0.0618007278279997,3582,0.0618007278279997,"#1B9E77",0.7,"solid","LinearDown-3"
"14338",3582,0.0618007278279997,3582,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14339",3582.75,0.0618007278279997,3583.5,0.0618007278279997,"#1B9E77",0.7,"solid","LinearDown-3"
"14340",3583.5,0.0618007278279997,3583.5,0.0562684044164635,"#1B9E77",0.7,"solid","LinearDown-3"
"14341",3583.5,0.0562684044164635,3583,0.0562684044164635,"#1B9E77",0.7,"solid","LinearDown-3"
"14342",3583,0.0562684044164635,3583,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14343",3583.5,0.0562684044164635,3584,0.0562684044164635,"#1B9E77",0.7,"solid","LinearDown-3"
"14344",3584,0.0562684044164635,3584,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14345",3584.25,0.127788300715805,3585.75,0.127788300715805,"#1B9E77",0.7,"solid","LinearDown-3"
"14346",3585.75,0.127788300715805,3585.75,0.080357391800992,"#1B9E77",0.7,"solid","LinearDown-3"
"14347",3585.75,0.080357391800992,3585,0.080357391800992,"#1B9E77",0.7,"solid","LinearDown-3"
"14348",3585,0.080357391800992,3585,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14349",3585.75,0.080357391800992,3586.5,0.080357391800992,"#1B9E77",0.7,"solid","LinearDown-3"
"14350",3586.5,0.080357391800992,3586.5,0.0412128364341083,"#1B9E77",0.7,"solid","LinearDown-3"
"14351",3586.5,0.0412128364341083,3586,0.0412128364341083,"#1B9E77",0.7,"solid","LinearDown-3"
"14352",3586,0.0412128364341083,3586,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14353",3586.5,0.0412128364341083,3587,0.0412128364341083,"#1B9E77",0.7,"solid","LinearDown-3"
"14354",3587,0.0412128364341083,3587,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14355",3538.20680236816,0.836955485797614,3597.4921875,0.836955485797614,"#1B9E77",0.7,"solid","LinearDown-3"
"14356",3597.4921875,0.836955485797614,3597.4921875,0.76721380564862,"#1B9E77",0.7,"solid","LinearDown-3"
"14357",3597.4921875,0.76721380564862,3590.9375,0.76721380564862,"#1B9E77",0.7,"solid","LinearDown-3"
"14358",3590.9375,0.76721380564862,3590.9375,0.425329329545261,"#1B9E77",0.7,"solid","LinearDown-3"
"14359",3590.9375,0.425329329545261,3588.75,0.425329329545261,"#1B9E77",0.7,"solid","LinearDown-3"
"14360",3588.75,0.425329329545261,3588.75,0.229226313834112,"#1B9E77",0.7,"solid","LinearDown-3"
"14361",3588.75,0.229226313834112,3588,0.229226313834112,"#1B9E77",0.7,"solid","LinearDown-3"
"14362",3588,0.229226313834112,3588,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14363",3588.75,0.229226313834112,3589.5,0.229226313834112,"#1B9E77",0.7,"solid","LinearDown-3"
"14364",3589.5,0.229226313834112,3589.5,0.132743724520174,"#1B9E77",0.7,"solid","LinearDown-3"
"14365",3589.5,0.132743724520174,3589,0.132743724520174,"#1B9E77",0.7,"solid","LinearDown-3"
"14366",3589,0.132743724520174,3589,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14367",3589.5,0.132743724520174,3590,0.132743724520174,"#1B9E77",0.7,"solid","LinearDown-3"
"14368",3590,0.132743724520174,3590,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14369",3590.9375,0.425329329545261,3593.125,0.425329329545261,"#1B9E77",0.7,"solid","LinearDown-3"
"14370",3593.125,0.425329329545261,3593.125,0.299845182307825,"#1B9E77",0.7,"solid","LinearDown-3"
"14371",3593.125,0.299845182307825,3591.75,0.299845182307825,"#1B9E77",0.7,"solid","LinearDown-3"
"14372",3591.75,0.299845182307825,3591.75,0.182805674063362,"#1B9E77",0.7,"solid","LinearDown-3"
"14373",3591.75,0.182805674063362,3591,0.182805674063362,"#1B9E77",0.7,"solid","LinearDown-3"
"14374",3591,0.182805674063362,3591,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14375",3591.75,0.182805674063362,3592.5,0.182805674063362,"#1B9E77",0.7,"solid","LinearDown-3"
"14376",3592.5,0.182805674063362,3592.5,0.0794945290297991,"#1B9E77",0.7,"solid","LinearDown-3"
"14377",3592.5,0.0794945290297991,3592,0.0794945290297991,"#1B9E77",0.7,"solid","LinearDown-3"
"14378",3592,0.0794945290297991,3592,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14379",3592.5,0.0794945290297991,3593,0.0794945290297991,"#1B9E77",0.7,"solid","LinearDown-3"
"14380",3593,0.0794945290297991,3593,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14381",3593.125,0.299845182307825,3594.5,0.299845182307825,"#1B9E77",0.7,"solid","LinearDown-3"
"14382",3594.5,0.299845182307825,3594.5,0.192618869712628,"#1B9E77",0.7,"solid","LinearDown-3"
"14383",3594.5,0.192618869712628,3594,0.192618869712628,"#1B9E77",0.7,"solid","LinearDown-3"
"14384",3594,0.192618869712628,3594,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14385",3594.5,0.192618869712628,3595,0.192618869712628,"#1B9E77",0.7,"solid","LinearDown-3"
"14386",3595,0.192618869712628,3595,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14387",3597.4921875,0.76721380564862,3604.046875,0.76721380564862,"#1B9E77",0.7,"solid","LinearDown-3"
"14388",3604.046875,0.76721380564862,3604.046875,0.6743969020879,"#1B9E77",0.7,"solid","LinearDown-3"
"14389",3604.046875,0.6743969020879,3598.3125,0.6743969020879,"#1B9E77",0.7,"solid","LinearDown-3"
"14390",3598.3125,0.6743969020879,3598.3125,0.45234554309094,"#1B9E77",0.7,"solid","LinearDown-3"
"14391",3598.3125,0.45234554309094,3596.75,0.45234554309094,"#1B9E77",0.7,"solid","LinearDown-3"
"14392",3596.75,0.45234554309094,3596.75,0.240171321893673,"#1B9E77",0.7,"solid","LinearDown-3"
"14393",3596.75,0.240171321893673,3596,0.240171321893673,"#1B9E77",0.7,"solid","LinearDown-3"
"14394",3596,0.240171321893673,3596,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14395",3596.75,0.240171321893673,3597.5,0.240171321893673,"#1B9E77",0.7,"solid","LinearDown-3"
"14396",3597.5,0.240171321893673,3597.5,0.185315782681684,"#1B9E77",0.7,"solid","LinearDown-3"
"14397",3597.5,0.185315782681684,3597,0.185315782681684,"#1B9E77",0.7,"solid","LinearDown-3"
"14398",3597,0.185315782681684,3597,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14399",3597.5,0.185315782681684,3598,0.185315782681684,"#1B9E77",0.7,"solid","LinearDown-3"
"14400",3598,0.185315782681684,3598,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14401",3598.3125,0.45234554309094,3599.875,0.45234554309094,"#1B9E77",0.7,"solid","LinearDown-3"
"14402",3599.875,0.45234554309094,3599.875,0.332437204377174,"#1B9E77",0.7,"solid","LinearDown-3"
"14403",3599.875,0.332437204377174,3599,0.332437204377174,"#1B9E77",0.7,"solid","LinearDown-3"
"14404",3599,0.332437204377174,3599,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14405",3599.875,0.332437204377174,3600.75,0.332437204377174,"#1B9E77",0.7,"solid","LinearDown-3"
"14406",3600.75,0.332437204377174,3600.75,0.149621052954363,"#1B9E77",0.7,"solid","LinearDown-3"
"14407",3600.75,0.149621052954363,3600,0.149621052954363,"#1B9E77",0.7,"solid","LinearDown-3"
"14408",3600,0.149621052954363,3600,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14409",3600.75,0.149621052954363,3601.5,0.149621052954363,"#1B9E77",0.7,"solid","LinearDown-3"
"14410",3601.5,0.149621052954363,3601.5,0.0921498419578949,"#1B9E77",0.7,"solid","LinearDown-3"
"14411",3601.5,0.0921498419578949,3601,0.0921498419578949,"#1B9E77",0.7,"solid","LinearDown-3"
"14412",3601,0.0921498419578949,3601,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14413",3601.5,0.0921498419578949,3602,0.0921498419578949,"#1B9E77",0.7,"solid","LinearDown-3"
"14414",3602,0.0921498419578949,3602,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14415",3604.046875,0.6743969020879,3609.78125,0.6743969020879,"#1B9E77",0.7,"solid","LinearDown-3"
"14416",3609.78125,0.6743969020879,3609.78125,0.495303436122375,"#1B9E77",0.7,"solid","LinearDown-3"
"14417",3609.78125,0.495303436122375,3605.6875,0.495303436122375,"#1B9E77",0.7,"solid","LinearDown-3"
"14418",3605.6875,0.495303436122375,3605.6875,0.34633965562168,"#1B9E77",0.7,"solid","LinearDown-3"
"14419",3605.6875,0.34633965562168,3603.75,0.34633965562168,"#1B9E77",0.7,"solid","LinearDown-3"
"14420",3603.75,0.34633965562168,3603.75,0.183619526367258,"#1B9E77",0.7,"solid","LinearDown-3"
"14421",3603.75,0.183619526367258,3603,0.183619526367258,"#1B9E77",0.7,"solid","LinearDown-3"
"14422",3603,0.183619526367258,3603,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14423",3603.75,0.183619526367258,3604.5,0.183619526367258,"#1B9E77",0.7,"solid","LinearDown-3"
"14424",3604.5,0.183619526367258,3604.5,0.0730510082564183,"#1B9E77",0.7,"solid","LinearDown-3"
"14425",3604.5,0.0730510082564183,3604,0.0730510082564183,"#1B9E77",0.7,"solid","LinearDown-3"
"14426",3604,0.0730510082564183,3604,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14427",3604.5,0.0730510082564183,3605,0.0730510082564183,"#1B9E77",0.7,"solid","LinearDown-3"
"14428",3605,0.0730510082564183,3605,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14429",3605.6875,0.34633965562168,3607.625,0.34633965562168,"#1B9E77",0.7,"solid","LinearDown-3"
"14430",3607.625,0.34633965562168,3607.625,0.253359858208786,"#1B9E77",0.7,"solid","LinearDown-3"
"14431",3607.625,0.253359858208786,3606.5,0.253359858208786,"#1B9E77",0.7,"solid","LinearDown-3"
"14432",3606.5,0.253359858208786,3606.5,0.10426655292728,"#1B9E77",0.7,"solid","LinearDown-3"
"14433",3606.5,0.10426655292728,3606,0.10426655292728,"#1B9E77",0.7,"solid","LinearDown-3"
"14434",3606,0.10426655292728,3606,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14435",3606.5,0.10426655292728,3607,0.10426655292728,"#1B9E77",0.7,"solid","LinearDown-3"
"14436",3607,0.10426655292728,3607,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14437",3607.625,0.253359858208786,3608.75,0.253359858208786,"#1B9E77",0.7,"solid","LinearDown-3"
"14438",3608.75,0.253359858208786,3608.75,0.137827574146243,"#1B9E77",0.7,"solid","LinearDown-3"
"14439",3608.75,0.137827574146243,3608,0.137827574146243,"#1B9E77",0.7,"solid","LinearDown-3"
"14440",3608,0.137827574146243,3608,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14441",3608.75,0.137827574146243,3609.5,0.137827574146243,"#1B9E77",0.7,"solid","LinearDown-3"
"14442",3609.5,0.137827574146243,3609.5,0.0994581987270193,"#1B9E77",0.7,"solid","LinearDown-3"
"14443",3609.5,0.0994581987270193,3609,0.0994581987270193,"#1B9E77",0.7,"solid","LinearDown-3"
"14444",3609,0.0994581987270193,3609,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14445",3609.5,0.0994581987270193,3610,0.0994581987270193,"#1B9E77",0.7,"solid","LinearDown-3"
"14446",3610,0.0994581987270193,3610,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14447",3609.78125,0.495303436122375,3613.875,0.495303436122375,"#1B9E77",0.7,"solid","LinearDown-3"
"14448",3613.875,0.495303436122375,3613.875,0.378535663322729,"#1B9E77",0.7,"solid","LinearDown-3"
"14449",3613.875,0.378535663322729,3611.75,0.378535663322729,"#1B9E77",0.7,"solid","LinearDown-3"
"14450",3611.75,0.378535663322729,3611.75,0.194287264169453,"#1B9E77",0.7,"solid","LinearDown-3"
"14451",3611.75,0.194287264169453,3611,0.194287264169453,"#1B9E77",0.7,"solid","LinearDown-3"
"14452",3611,0.194287264169453,3611,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14453",3611.75,0.194287264169453,3612.5,0.194287264169453,"#1B9E77",0.7,"solid","LinearDown-3"
"14454",3612.5,0.194287264169453,3612.5,0.0839292608257476,"#1B9E77",0.7,"solid","LinearDown-3"
"14455",3612.5,0.0839292608257476,3612,0.0839292608257476,"#1B9E77",0.7,"solid","LinearDown-3"
"14456",3612,0.0839292608257476,3612,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14457",3612.5,0.0839292608257476,3613,0.0839292608257476,"#1B9E77",0.7,"solid","LinearDown-3"
"14458",3613,0.0839292608257476,3613,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14459",3613.875,0.378535663322729,3616,0.378535663322729,"#1B9E77",0.7,"solid","LinearDown-3"
"14460",3616,0.378535663322729,3616,0.330422027309733,"#1B9E77",0.7,"solid","LinearDown-3"
"14461",3616,0.330422027309733,3614.5,0.330422027309733,"#1B9E77",0.7,"solid","LinearDown-3"
"14462",3614.5,0.330422027309733,3614.5,0.13493734433232,"#1B9E77",0.7,"solid","LinearDown-3"
"14463",3614.5,0.13493734433232,3614,0.13493734433232,"#1B9E77",0.7,"solid","LinearDown-3"
"14464",3614,0.13493734433232,3614,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14465",3614.5,0.13493734433232,3615,0.13493734433232,"#1B9E77",0.7,"solid","LinearDown-3"
"14466",3615,0.13493734433232,3615,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14467",3616,0.330422027309733,3617.5,0.330422027309733,"#1B9E77",0.7,"solid","LinearDown-3"
"14468",3617.5,0.330422027309733,3617.5,0.173318976580774,"#1B9E77",0.7,"solid","LinearDown-3"
"14469",3617.5,0.173318976580774,3616.5,0.173318976580774,"#1B9E77",0.7,"solid","LinearDown-3"
"14470",3616.5,0.173318976580774,3616.5,0.0880467051839897,"#1B9E77",0.7,"solid","LinearDown-3"
"14471",3616.5,0.0880467051839897,3616,0.0880467051839897,"#1B9E77",0.7,"solid","LinearDown-3"
"14472",3616,0.0880467051839897,3616,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14473",3616.5,0.0880467051839897,3617,0.0880467051839897,"#1B9E77",0.7,"solid","LinearDown-3"
"14474",3617,0.0880467051839897,3617,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14475",3617.5,0.173318976580774,3618.5,0.173318976580774,"#1B9E77",0.7,"solid","LinearDown-3"
"14476",3618.5,0.173318976580774,3618.5,0.115971795874064,"#1B9E77",0.7,"solid","LinearDown-3"
"14477",3618.5,0.115971795874064,3618,0.115971795874064,"#1B9E77",0.7,"solid","LinearDown-3"
"14478",3618,0.115971795874064,3618,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14479",3618.5,0.115971795874064,3619,0.115971795874064,"#1B9E77",0.7,"solid","LinearDown-3"
"14480",3619,0.115971795874064,3619,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14481",3593.35535430908,1.02487560144735,3648.50390625,1.02487560144735,"#1B9E77",0.7,"solid","LinearDown-3"
"14482",3648.50390625,1.02487560144735,3648.50390625,0.915935530468842,"#1B9E77",0.7,"solid","LinearDown-3"
"14483",3648.50390625,0.915935530468842,3629.375,0.915935530468842,"#1B9E77",0.7,"solid","LinearDown-3"
"14484",3629.375,0.915935530468842,3629.375,0.648737930386095,"#1B9E77",0.7,"solid","LinearDown-3"
"14485",3629.375,0.648737930386095,3623.8125,0.648737930386095,"#1B9E77",0.7,"solid","LinearDown-3"
"14486",3623.8125,0.648737930386095,3623.8125,0.391460542203382,"#1B9E77",0.7,"solid","LinearDown-3"
"14487",3623.8125,0.391460542203382,3621.5,0.391460542203382,"#1B9E77",0.7,"solid","LinearDown-3"
"14488",3621.5,0.391460542203382,3621.5,0.1984608917811,"#1B9E77",0.7,"solid","LinearDown-3"
"14489",3621.5,0.1984608917811,3620.5,0.1984608917811,"#1B9E77",0.7,"solid","LinearDown-3"
"14490",3620.5,0.1984608917811,3620.5,0.104900960542312,"#1B9E77",0.7,"solid","LinearDown-3"
"14491",3620.5,0.104900960542312,3620,0.104900960542312,"#1B9E77",0.7,"solid","LinearDown-3"
"14492",3620,0.104900960542312,3620,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14493",3620.5,0.104900960542312,3621,0.104900960542312,"#1B9E77",0.7,"solid","LinearDown-3"
"14494",3621,0.104900960542312,3621,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14495",3621.5,0.1984608917811,3622.5,0.1984608917811,"#1B9E77",0.7,"solid","LinearDown-3"
"14496",3622.5,0.1984608917811,3622.5,0.172662006787206,"#1B9E77",0.7,"solid","LinearDown-3"
"14497",3622.5,0.172662006787206,3622,0.172662006787206,"#1B9E77",0.7,"solid","LinearDown-3"
"14498",3622,0.172662006787206,3622,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14499",3622.5,0.172662006787206,3623,0.172662006787206,"#1B9E77",0.7,"solid","LinearDown-3"
"14500",3623,0.172662006787206,3623,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14501",3623.8125,0.391460542203382,3626.125,0.391460542203382,"#1B9E77",0.7,"solid","LinearDown-3"
"14502",3626.125,0.391460542203382,3626.125,0.285241301912515,"#1B9E77",0.7,"solid","LinearDown-3"
"14503",3626.125,0.285241301912515,3624.75,0.285241301912515,"#1B9E77",0.7,"solid","LinearDown-3"
"14504",3624.75,0.285241301912515,3624.75,0.187839814404323,"#1B9E77",0.7,"solid","LinearDown-3"
"14505",3624.75,0.187839814404323,3624,0.187839814404323,"#1B9E77",0.7,"solid","LinearDown-3"
"14506",3624,0.187839814404323,3624,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14507",3624.75,0.187839814404323,3625.5,0.187839814404323,"#1B9E77",0.7,"solid","LinearDown-3"
"14508",3625.5,0.187839814404323,3625.5,0.0970000462970942,"#1B9E77",0.7,"solid","LinearDown-3"
"14509",3625.5,0.0970000462970942,3625,0.0970000462970942,"#1B9E77",0.7,"solid","LinearDown-3"
"14510",3625,0.0970000462970942,3625,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14511",3625.5,0.0970000462970942,3626,0.0970000462970942,"#1B9E77",0.7,"solid","LinearDown-3"
"14512",3626,0.0970000462970942,3626,0,"#1B9E77",0.7,"solid","LinearDown-3"
"14513",3626.125,0.285241301912515,3627.5,0.285241301912515,"#1B9E77",0.7,"solid","LinearDown-3"
